category_name,category_created_by,category_created_date,project_created_by,project_created_date,project_description,project_end_date,project_start_date,project_story_name,epic_created_by,epic_created_date,epic_description,epic_end_date,epic_epic_name,epic_start_date,story_closed_by,story_created_by,story_created_date,story_description,story_end_date,story_start_date,story_STATUS,story_task_name,story_updated_date,
People,Ha G,2014-06-16 07:00:00,Prarthana Jairath,2015-07-06 06:03:17,,2015-09-15 00:00:00,2015-06-22 00:00:00,JAS - Recruitment Automation_JAZZ,Prarthana Jairath,2015-07-06 06:08:30,,2015-09-15 00:00:00,Build a candidate self tracker and integrate it with Workable,2015-07-06 00:00:00,Prarthana Jairath,Prarthana Jairath,2015-07-06 06:17:30,,2015-07-30 00:00:00,2015-07-06 00:00:00,3,Create the working model of a self tracker,2015-07-06 06:49:15,
People,Ha G,2014-06-16 07:00:00,Prarthana Jairath,2015-07-06 06:03:17,,2015-09-15 00:00:00,2015-06-22 00:00:00,JAS - Recruitment Automation_JAZZ,Prarthana Jairath,2015-07-06 06:08:30,,2015-09-15 00:00:00,Build a candidate self tracker and integrate it with Workable,2015-07-06 00:00:00,,Prarthana Jairath,2015-07-06 06:28:10,,2015-07-30 00:00:00,2015-07-13 00:00:00,0,Create a site map,2015-07-06 06:29:14,
People,Ha G,2014-06-16 07:00:00,Prarthana Jairath,2015-07-06 06:03:17,,2015-09-15 00:00:00,2015-06-22 00:00:00,JAS - Recruitment Automation_JAZZ,Prarthana Jairath,2015-07-06 06:08:30,,2015-09-15 00:00:00,Build a candidate self tracker and integrate it with Workable,2015-07-06 00:00:00,,Prarthana Jairath,2015-07-06 06:29:27,,2015-08-07 00:00:00,2015-07-20 00:00:00,0,Design the model,2015-07-06 06:29:46,
People,Ha G,2014-06-16 07:00:00,Prarthana Jairath,2015-07-06 06:03:17,,2015-09-15 00:00:00,2015-06-22 00:00:00,JAS - Recruitment Automation_JAZZ,Prarthana Jairath,2015-07-06 06:08:30,,2015-09-15 00:00:00,Build a candidate self tracker and integrate it with Workable,2015-07-06 00:00:00,,Prarthana Jairath,2015-07-06 06:30:35,,2015-09-10 00:00:00,2015-08-10 00:00:00,0,Development of self-tracker,2015-07-06 06:30:59,
People,Ha G,2014-06-16 07:00:00,Prarthana Jairath,2015-07-06 06:03:17,,2015-09-15 00:00:00,2015-06-22 00:00:00,JAS - Recruitment Automation_JAZZ,Prarthana Jairath,2015-07-06 06:08:30,,2015-09-15 00:00:00,Build a candidate self tracker and integrate it with Workable,2015-07-06 00:00:00,,Prarthana Jairath,2015-07-06 06:32:20,,2015-09-15 00:00:00,2015-09-11 00:00:00,0,Test the application,2015-07-06 06:32:51,
People,Ha G,2014-06-16 07:00:00,Prarthana Jairath,2015-07-06 06:03:17,,2015-09-15 00:00:00,2015-06-22 00:00:00,JAS - Recruitment Automation_JAZZ,Prarthana Jairath,2015-07-06 06:08:30,,2015-09-15 00:00:00,Build a candidate self tracker and integrate it with Workable,2015-07-06 00:00:00,,Prarthana Jairath,2015-07-06 06:33:05,,2015-09-15 00:00:00,2015-09-15 00:00:00,0,Go live,2015-07-06 06:33:38,
People,Ha G,2014-06-16 07:00:00,Prarthana Jairath,2015-07-06 06:03:17,,2015-09-15 00:00:00,2015-06-22 00:00:00,JAS - Recruitment Automation_JAZZ,Prarthana Jairath,2015-07-06 06:12:04,,2015-09-11 00:00:00,Integrate a candidate evaluation form with Workable,2015-06-22 00:00:00,Prarthana Jairath,Prarthana Jairath,2015-07-06 06:34:02,,2015-09-11 00:00:00,2015-06-22 00:00:00,3,Create an evaluation form on Google Forms,2015-07-06 06:45:28,
People,Ha G,2014-06-16 07:00:00,Prarthana Jairath,2015-07-06 06:03:17,,2015-09-15 00:00:00,2015-06-22 00:00:00,JAS - Recruitment Automation_JAZZ,Prarthana Jairath,2015-07-06 06:12:04,,2015-09-11 00:00:00,Integrate a candidate evaluation form with Workable,2015-06-22 00:00:00,,Prarthana Jairath,2015-07-06 06:44:47,,,,0,Review it with the orchestrators,2015-07-06 06:44:58,
People,Ha G,2014-06-16 07:00:00,Prarthana Jairath,2015-07-06 06:03:17,,2015-09-15 00:00:00,2015-06-22 00:00:00,JAS - Recruitment Automation_JAZZ,Prarthana Jairath,2015-07-06 06:12:04,,2015-09-11 00:00:00,Integrate a candidate evaluation form with Workable,2015-06-22 00:00:00,,Prarthana Jairath,2015-07-06 06:45:17,,,,0,Integrate it with workable,2015-07-06 06:45:25,
People,Ha G,2014-06-16 07:00:00,Prarthana Jairath,2015-07-06 06:03:17,,2015-09-15 00:00:00,2015-06-22 00:00:00,JAS - Recruitment Automation_JAZZ,Prarthana Jairath,2015-07-06 06:12:30,,2015-07-08 00:00:00,Integrate a visual offer simulator with Workable,2015-07-02 00:00:00,Prarthana Jairath,Prarthana Jairath,2015-07-06 06:49:36,,2015-07-08 00:00:00,2015-07-02 00:00:00,4,Create an excel based offer simulator,2015-07-06 06:50:01,
People,Ha G,2014-06-16 07:00:00,Prarthana Jairath,2015-07-06 06:03:17,,2015-09-15 00:00:00,2015-06-22 00:00:00,JAS - Recruitment Automation_JAZZ,Prarthana Jairath,2015-07-06 06:12:30,,2015-07-08 00:00:00,Integrate a visual offer simulator with Workable,2015-07-02 00:00:00,,Prarthana Jairath,2015-07-06 06:50:37,,,,0,Design the model,2015-07-06 06:50:45,
People,Ha G,2014-06-16 07:00:00,Prarthana Jairath,2015-07-06 06:03:17,,2015-09-15 00:00:00,2015-06-22 00:00:00,JAS - Recruitment Automation_JAZZ,Prarthana Jairath,2015-07-06 06:12:30,,2015-07-08 00:00:00,Integrate a visual offer simulator with Workable,2015-07-02 00:00:00,,Prarthana Jairath,2015-07-06 06:50:56,,,,0,Integrate into workable,2015-07-06 06:51:04,
People,Ha G,2014-06-16 07:00:00,Sujee Shalini,2015-07-06 06:04:40,,2015-08-31 00:00:00,2015-07-06 00:00:00,JAS_People Recruitment,Sujee Shalini,2015-07-06 06:06:09,,2015-07-31 00:00:00,Create a hiring requirement template for approval,2015-07-06 00:00:00,,Sujee Shalini,2015-07-06 06:06:52,,2015-07-31 00:00:00,2015-07-06 00:00:00,0,Roll out final template,2015-07-06 06:53:40,
People,Ha G,2014-06-16 07:00:00,Sujee Shalini,2015-07-06 06:04:40,,2015-08-31 00:00:00,2015-07-06 00:00:00,JAS_People Recruitment,Sujee Shalini,2015-07-06 06:08:44,,,SEO & SEM Recruitment,,,Sujee Shalini,2015-07-06 06:13:26,,,,0,Work with marketing team to optimise 'Join us' section on the Crayon website,2015-07-06 07:46:56,
People,Ha G,2014-06-16 07:00:00,Sujee Shalini,2015-07-06 06:04:40,,2015-08-31 00:00:00,2015-07-06 00:00:00,JAS_People Recruitment,Sujee Shalini,2015-07-06 06:14:00,,,Recruitment Skill Matrix,,Sujee Shalini,Sujee Shalini,2015-07-06 06:16:28,,,2015-07-06 07:48:42,1,Mapping the current skill matrix with the market standards & mapping with the current JD's,2015-07-06 07:48:50,
People,Ha G,2014-06-16 07:00:00,Sujee Shalini,2015-07-06 06:04:40,,2015-08-31 00:00:00,2015-07-06 00:00:00,JAS_People Recruitment,Sujee Shalini,2015-07-06 06:14:00,,,Recruitment Skill Matrix,,,Sujee Shalini,2015-07-06 06:18:20,,,,0,Update the same in the skill page of JAZZ,2015-07-06 07:47:24,
People,Ha G,2014-06-16 07:00:00,Sujee Shalini,2015-07-06 06:04:40,,2015-08-31 00:00:00,2015-07-06 00:00:00,JAS_People Recruitment,Sujee Shalini,2015-07-06 06:20:26,,2015-08-14 00:00:00,Recrutiment of Hadoop Admin,2015-07-06 00:00:00,,Sujee Shalini,2015-07-06 06:21:22,,2015-08-06 00:00:00,2015-07-06 00:00:00,0,Social Campaign,2015-07-06 06:21:52,
People,Ha G,2014-06-16 07:00:00,Sujee Shalini,2015-07-06 06:04:40,,2015-08-31 00:00:00,2015-07-06 00:00:00,JAS_People Recruitment,Sujee Shalini,2015-07-06 06:20:26,,2015-08-14 00:00:00,Recrutiment of Hadoop Admin,2015-07-06 00:00:00,,Sujee Shalini,2015-07-06 06:22:35,,2015-08-07 00:00:00,2015-07-07 00:00:00,0,JD(comparing with Market Standards),2015-07-06 06:29:09,
People,Ha G,2014-06-16 07:00:00,Sujee Shalini,2015-07-06 06:04:40,,2015-08-31 00:00:00,2015-07-06 00:00:00,JAS_People Recruitment,Sujee Shalini,2015-07-06 06:20:26,,2015-08-14 00:00:00,Recrutiment of Hadoop Admin,2015-07-06 00:00:00,,Sujee Shalini,2015-07-06 06:29:33,,2015-08-14 00:00:00,2015-07-06 00:00:00,0,Building prospective candidate pool list of Hadoop Admin,2015-07-06 06:30:11,
People,Ha G,2014-06-16 07:00:00,Sujee Shalini,2015-07-06 06:04:40,,2015-08-31 00:00:00,2015-07-06 00:00:00,JAS_People Recruitment,Sujee Shalini,2015-07-06 06:30:29,,2015-08-14 00:00:00,Recruitment of Data architect,2015-07-06 00:00:00,,Sujee Shalini,2015-07-06 06:31:17,,2015-08-14 00:00:00,2015-07-06 00:00:00,0,Social Campaign ,2015-07-06 06:31:44,
People,Ha G,2014-06-16 07:00:00,Sujee Shalini,2015-07-06 06:04:40,,2015-08-31 00:00:00,2015-07-06 00:00:00,JAS_People Recruitment,Sujee Shalini,2015-07-06 06:30:29,,2015-08-14 00:00:00,Recruitment of Data architect,2015-07-06 00:00:00,,Sujee Shalini,2015-07-06 06:32:05,,2015-08-06 00:00:00,2015-07-06 00:00:00,0,JD(comparing with Market Standards),2015-07-06 06:32:20,
People,Ha G,2014-06-16 07:00:00,Sujee Shalini,2015-07-06 06:04:40,,2015-08-31 00:00:00,2015-07-06 00:00:00,JAS_People Recruitment,Sujee Shalini,2015-07-06 06:30:29,,2015-08-14 00:00:00,Recruitment of Data architect,2015-07-06 00:00:00,,Sujee Shalini,2015-07-06 06:32:39,,2015-08-14 00:00:00,2015-07-06 00:00:00,0,Building prospective candidate pool list of Data Architect,2015-07-06 06:32:54,
People,Ha G,2014-06-16 07:00:00,Sujee Shalini,2015-07-06 06:04:40,,2015-08-31 00:00:00,2015-07-06 00:00:00,JAS_People Recruitment,Sujee Shalini,2015-07-06 06:33:36,,2015-08-14 00:00:00,Recruitment of Continuous Integration Specialist,2015-07-06 00:00:00,,Sujee Shalini,2015-07-06 06:34:27,,2015-08-14 00:00:00,2015-07-06 00:00:00,0,Social Campaign,2015-07-06 06:34:42,
People,Ha G,2014-06-16 07:00:00,Sujee Shalini,2015-07-06 06:04:40,,2015-08-31 00:00:00,2015-07-06 00:00:00,JAS_People Recruitment,Sujee Shalini,2015-07-06 06:33:36,,2015-08-14 00:00:00,Recruitment of Continuous Integration Specialist,2015-07-06 00:00:00,,Sujee Shalini,2015-07-06 06:38:17,,2015-08-14 00:00:00,2015-07-06 00:00:00,0,JD(comparing with Market Standards),2015-07-06 06:38:34,
People,Ha G,2014-06-16 07:00:00,Sujee Shalini,2015-07-06 06:04:40,,2015-08-31 00:00:00,2015-07-06 00:00:00,JAS_People Recruitment,Sujee Shalini,2015-07-06 06:33:36,,2015-08-14 00:00:00,Recruitment of Continuous Integration Specialist,2015-07-06 00:00:00,,Sujee Shalini,2015-07-06 06:38:57,,2015-08-14 00:00:00,2015-07-06 00:00:00,0,Building prospective candidate pool list of CI specialist,2015-07-06 06:41:23,
People,Ha G,2014-06-16 07:00:00,Sujee Shalini,2015-07-06 06:04:40,,2015-08-31 00:00:00,2015-07-06 00:00:00,JAS_People Recruitment,Sujee Shalini,2015-07-06 06:41:53,,2015-08-31 00:00:00,Recrutiment of Dev ops engineer,2015-07-06 00:00:00,Sujee Shalini,Sujee Shalini,2015-07-06 06:42:34,,2015-08-14 00:00:00,2015-07-06 00:00:00,0,Social Campaign,2015-07-06 06:43:25,
People,Ha G,2014-06-16 07:00:00,Sujee Shalini,2015-07-06 06:04:40,,2015-08-31 00:00:00,2015-07-06 00:00:00,JAS_People Recruitment,Sujee Shalini,2015-07-06 06:41:53,,2015-08-31 00:00:00,Recrutiment of Dev ops engineer,2015-07-06 00:00:00,,Sujee Shalini,2015-07-06 06:43:45,,2015-08-31 00:00:00,2015-07-06 00:00:00,0,JD(comparing with Market Standards),2015-07-06 06:44:16,
People,Ha G,2014-06-16 07:00:00,Sujee Shalini,2015-07-06 06:04:40,,2015-08-31 00:00:00,2015-07-06 00:00:00,JAS_People Recruitment,Sujee Shalini,2015-07-06 06:41:53,,2015-08-31 00:00:00,Recrutiment of Dev ops engineer,2015-07-06 00:00:00,,Sujee Shalini,2015-07-06 06:44:37,,2015-08-31 00:00:00,2015-07-06 00:00:00,0,Building prospective candidate pool list of Dev ops Engineer,2015-07-06 06:44:57,
People,Ha G,2014-06-16 07:00:00,Sujee Shalini,2015-07-06 06:04:40,,2015-08-31 00:00:00,2015-07-06 00:00:00,JAS_People Recruitment,Sujee Shalini,2015-07-06 06:45:31,,2015-08-31 00:00:00,Recrutiment of Java Developers,2015-07-06 00:00:00,,Sujee Shalini,2015-07-06 06:45:55,,2015-08-31 00:00:00,2015-07-06 00:00:00,0,Social Campaign,2015-07-06 06:53:42,
People,Ha G,2014-06-16 07:00:00,Sujee Shalini,2015-07-06 06:04:40,,2015-08-31 00:00:00,2015-07-06 00:00:00,JAS_People Recruitment,Sujee Shalini,2015-07-06 06:45:31,,2015-08-31 00:00:00,Recrutiment of Java Developers,2015-07-06 00:00:00,,Sujee Shalini,2015-07-06 06:49:43,,2015-08-31 00:00:00,2015-07-06 00:00:00,0,JD(comparing with Market Standards),2015-07-06 06:50:13,
People,Ha G,2014-06-16 07:00:00,Sujee Shalini,2015-07-06 06:04:40,,2015-08-31 00:00:00,2015-07-06 00:00:00,JAS_People Recruitment,Sujee Shalini,2015-07-06 06:45:31,,2015-08-31 00:00:00,Recrutiment of Java Developers,2015-07-06 00:00:00,,Sujee Shalini,2015-07-06 06:50:54,,2015-08-31 00:00:00,2015-07-06 00:00:00,0,Building prospective candidate pool list of Java Developers,2015-07-06 06:51:24,
People,Ha G,2014-06-16 07:00:00,Sujee Shalini,2015-07-06 06:04:40,,2015-08-31 00:00:00,2015-07-06 00:00:00,JAS_People Recruitment,Sujee Shalini,2015-07-06 06:51:55,,,Recrutiment of tech PM,,,,,,,,,,,
People,Ha G,2014-06-16 07:00:00,Sujee Shalini,2015-07-06 06:04:40,,2015-08-31 00:00:00,2015-07-06 00:00:00,JAS_People Recruitment,Sujee Shalini,2015-07-06 06:52:37,,,Recrutiment of Delivery PM,,,,,,,,,,,
People,Ha G,2014-06-16 07:00:00,Sujee Shalini,2015-07-06 06:04:40,,2015-08-31 00:00:00,2015-07-06 00:00:00,JAS_People Recruitment,Sujee Shalini,2015-07-06 06:54:18,,,US Sales Recruitment,,,,,,,,,,,
People,Ha G,2014-06-16 07:00:00,Sujee Shalini,2015-07-06 06:04:40,,2015-08-31 00:00:00,2015-07-06 00:00:00,JAS_People Recruitment,Sujee Shalini,2015-07-06 06:54:54,,,Recruitment of Telco Vertical Lead,,,,,,,,,,,
People,Ha G,2014-06-16 07:00:00,Sujee Shalini,2015-07-06 06:04:40,,2015-08-31 00:00:00,2015-07-06 00:00:00,JAS_People Recruitment,Sujee Shalini,2015-07-06 06:55:20,,,Recrutiment of Hospitality Vertical Lead,,,,,,,,,,,
People,Ha G,2014-06-16 07:00:00,Sujee Shalini,2015-07-06 06:04:40,,2015-08-31 00:00:00,2015-07-06 00:00:00,JAS_People Recruitment,Sujee Shalini,2015-07-06 06:55:44,,,Recruitment of Media Vertical Lead,,,,,,,,,,,
People,Ha G,2014-06-16 07:00:00,Sujee Shalini,2015-07-06 06:04:40,,2015-08-31 00:00:00,2015-07-06 00:00:00,JAS_People Recruitment,Sujee Shalini,2015-07-06 06:56:40,,,Recruitment of Research Analyst,,,,,,,,,,,
People,Ha G,2014-06-16 07:00:00,Sujee Shalini,2015-07-06 06:04:40,,2015-08-31 00:00:00,2015-07-06 00:00:00,JAS_People Recruitment,Sujee Shalini,2015-07-06 08:20:06,,,Recruitment of Research Analyst,,,,,,,,,,,
People,Ha G,2014-06-16 07:00:00,Prarthana Jairath,2015-07-06 06:54:13,,,,JAS_Onboarding Automation_JAZZ,Prarthana Jairath,2015-07-06 06:54:55,,,Development of Onboarding Webpage,,,Prarthana Jairath,2015-07-06 06:55:18,,,,0,Code the webpage,2015-07-06 06:55:25,
People,Ha G,2014-06-16 07:00:00,Prarthana Jairath,2015-07-06 06:54:13,,,,JAS_Onboarding Automation_JAZZ,Prarthana Jairath,2015-07-06 06:54:55,,,Development of Onboarding Webpage,,,Prarthana Jairath,2015-07-06 06:55:37,,,,0,Integrate it onto workable,2015-07-06 06:55:46,
People,Ha G,2014-06-16 07:00:00,Prarthana Jairath,2015-07-06 06:54:13,,,,JAS_Onboarding Automation_JAZZ,Prarthana Jairath,2015-07-06 06:55:59,,,Create an induction pack,,,Prarthana Jairath,2015-07-06 07:02:35,,,,0,"Create the pack with details of Product, Functions etc",2015-07-06 07:02:41,
People,Ha G,2014-06-16 07:00:00,Prarthana Jairath,2015-07-06 06:54:13,,,,JAS_Onboarding Automation_JAZZ,Prarthana Jairath,2015-07-06 07:03:19,,,Automate the founder meet-up experience for new joinees,,,,,,,,,,,
People,Ha G,2014-06-16 07:00:00,Prarthana Jairath,2015-07-06 06:54:13,,,,JAS_Onboarding Automation_JAZZ,Prarthana Jairath,2015-07-06 07:04:01,,,Automate the Rainbow award ceremony for new joinees,,,,,,,,,,,
People,Ha G,2014-06-16 07:00:00,Prarthana Jairath,2015-07-06 06:54:13,,,,JAS_Onboarding Automation_JAZZ,Prarthana Jairath,2015-07-06 07:04:21,,,Create a newbie community for all new joinees,,,Prarthana Jairath,2015-07-06 07:06:37,,,,0,Form a google based community,2015-07-06 07:07:37,
People,Ha G,2014-06-16 07:00:00,Johnson Roy,2015-07-06 06:58:30,,,,JAS_People Administration_Operations and Compliance,Johnson Roy,2015-07-06 07:24:01,,,Administration the Compensation & Benifit,,,,,,,,,,,
People,Ha G,2014-06-16 07:00:00,Johnson Roy,2015-07-06 06:58:30,,,,JAS_People Administration_Operations and Compliance,Johnson Roy,2015-07-06 07:25:10,,,ISO Data Security : HR Compliance,,,,,,,,,,,
People,Ha G,2014-06-16 07:00:00,Johnson Roy,2015-07-06 06:58:30,,,,JAS_People Administration_Operations and Compliance,Johnson Roy,2015-07-06 07:25:39,,,Labour Statutory Compliance,,,,,,,,,,,
People,Ha G,2014-06-16 07:00:00,Johnson Roy,2015-07-06 06:58:30,,,,JAS_People Administration_Operations and Compliance,Johnson Roy,2015-07-06 07:26:07,,,Global Contract Management,,,,,,,,,,,
People,Ha G,2014-06-16 07:00:00,Johnson Roy,2015-07-06 06:59:41,,,,JAS_People Operations Automation_JAZZ,Johnson Roy,2015-07-06 07:26:48,,,Design and develop the Goals Board (Dashboard),,,,,,,,,,,
People,Ha G,2014-06-16 07:00:00,Johnson Roy,2015-07-06 06:59:41,,,,JAS_People Operations Automation_JAZZ,Johnson Roy,2015-07-06 07:27:03,,,Exisiting employee records to be put on Jazz HRMS,,,,,,,,,,,
People,Ha G,2014-06-16 07:00:00,Johnson Roy,2015-07-06 06:59:41,,,,JAS_People Operations Automation_JAZZ,Johnson Roy,2015-07-06 07:27:22,,,Moving Jazz HRMS to a cloud live server,,,,,,,,,,,
People,Ha G,2014-06-16 07:00:00,Johnson Roy,2015-07-06 06:59:41,,,,JAS_People Operations Automation_JAZZ,Johnson Roy,2015-07-06 07:27:40,,,Monitoring security & privacy of Jazz,,,,,,,,,,,
People,Ha G,2014-06-16 07:00:00,Johnson Roy,2015-07-06 06:59:41,,,,JAS_People Operations Automation_JAZZ,Johnson Roy,2015-07-06 07:28:10,,,Notification features on Jazz,,,,,,,,,,,
People,Ha G,2014-06-16 07:00:00,Johnson Roy,2015-07-06 06:59:41,,,,JAS_People Operations Automation_JAZZ,Johnson Roy,2015-07-06 07:28:28,,,Development of Performance Management System on Jazz,,,,,,,,,,,
People,Ha G,2014-06-16 07:00:00,Prarthana Jairath,2015-07-06 07:19:52,,,2015-07-06 07:21:27,JAS_Talent Branding,Prarthana Jairath,2015-07-06 07:20:22,,,Create a Crayon talent brand awareness,,,,,,,,,,,
People,Ha G,2014-06-16 07:00:00,Prarthana Jairath,2015-07-06 07:19:52,,,2015-07-06 07:21:27,JAS_Talent Branding,Prarthana Jairath,2015-07-06 07:20:56,,,Talent Branding Initiatives,2015-07-06 07:21:27,Prarthana Jairath,Prarthana Jairath,2015-07-06 07:21:13,,,2015-07-06 07:21:27,3,Facebook coding challenges,2015-07-06 07:21:27,
People,Ha G,2014-06-16 07:00:00,Prarthana Jairath,2015-07-06 07:19:52,,,2015-07-06 07:21:27,JAS_Talent Branding,Prarthana Jairath,2015-07-06 07:20:56,,,Talent Branding Initiatives,2015-07-06 07:21:27,,Prarthana Jairath,2015-07-06 07:23:12,,,,0,Refresh content on the website,2015-07-06 07:23:22,
People,Ha G,2014-06-16 07:00:00,Prarthana Jairath,2015-07-06 07:19:52,,,2015-07-06 07:21:27,JAS_Talent Branding,Prarthana Jairath,2015-07-06 07:22:22,,,Initiate a hackathon,,,,,,,,,,,
People,Ha G,2014-06-16 07:00:00,Prarthana Jairath,2015-07-06 07:19:52,,,2015-07-06 07:21:27,JAS_Talent Branding,Prarthana Jairath,2015-07-06 07:22:48,,,Create a big data community in Chennai,,,,,,,,,,,
People,Ha G,2014-06-16 07:00:00,Prarthana Jairath,2015-07-06 07:19:52,,,2015-07-06 07:21:27,JAS_Talent Branding,Prarthana Jairath,2015-07-06 07:23:36,,,Culture Video ,,,,,,,,,,,
People,Ha G,2014-06-16 07:00:00,Prarthana Jairath,2015-07-06 07:25:10,,,,JAS_Employee Engagement,Prarthana Jairath,2015-07-06 07:25:39,,,JEDI Selection,,,Prarthana Jairath,2015-07-06 07:29:07,,,,0,Create a mailer asking for new JEDI nominations,2015-07-06 07:29:18,
People,Ha G,2014-06-16 07:00:00,Prarthana Jairath,2015-07-06 07:25:10,,,,JAS_Employee Engagement,Prarthana Jairath,2015-07-06 07:25:39,,,JEDI Selection,,,Prarthana Jairath,2015-07-06 07:29:32,,,,0,Evaluate Applications,2015-07-06 07:29:41,
People,Ha G,2014-06-16 07:00:00,Prarthana Jairath,2015-07-06 07:25:10,,,,JAS_Employee Engagement,Prarthana Jairath,2015-07-06 07:25:39,,,JEDI Selection,,,Prarthana Jairath,2015-07-06 07:30:43,,,,0,Help with transitioning out of old Jedi and transitioning in of new Jedi,2015-07-06 07:30:53,
People,Ha G,2014-06-16 07:00:00,Prarthana Jairath,2015-07-06 07:25:10,,,,JAS_Employee Engagement,Prarthana Jairath,2015-07-06 07:25:39,,,JEDI Selection,,,Prarthana Jairath,2015-07-06 07:31:26,,,,0,Announcement of new Jedi,2015-07-06 07:31:35,
People,Ha G,2014-06-16 07:00:00,Prarthana Jairath,2015-07-06 07:25:10,,,,JAS_Employee Engagement,Prarthana Jairath,2015-07-06 07:27:48,,,Leap Awards,,,Prarthana Jairath,2015-07-06 07:31:53,,,,0,Automate bi-monthly nomination collection of Leap Awards,2015-07-06 07:32:01,
People,Ha G,2014-06-16 07:00:00,Prarthana Jairath,2015-07-06 07:25:10,,,,JAS_Employee Engagement,Prarthana Jairath,2015-07-06 07:27:48,,,Leap Awards,,,Prarthana Jairath,2015-07-06 07:32:12,,,,0,Set up monthly leap award ceremony,2015-07-06 07:32:20,
People,Ha G,2014-06-16 07:00:00,Prarthana Jairath,2015-07-06 07:35:06,,,,JAS_Performance Management,Prarthana Jairath,2015-07-06 07:35:49,,,"Formulate a simple, transparent and easy to follow system for employee evaluations and appraisal",,,Prarthana Jairath,2015-07-06 07:36:53,,,,0,Create a form to capture back-dated appraisals and tasks for all employees,2015-07-06 07:36:58,
People,Ha G,2014-06-16 07:00:00,Prarthana Jairath,2015-07-06 07:35:06,,,,JAS_Performance Management,Prarthana Jairath,2015-07-06 07:35:49,,,"Formulate a simple, transparent and easy to follow system for employee evaluations and appraisal",,,Prarthana Jairath,2015-07-06 07:40:43,,,,0,Create an evaluation form which will evaluate an employee by answering two critical questions: 1. Did an employee complete the tasks he/she signed up for 2. Did the employee's work tie in well with Crayon's culture and way of doing things,2015-07-06 07:41:01,
